id,text,rating,date,source,app,cleaned_text,word_count,language
lowyat_3803865_33,"Ultimately decided to go DiGi. Went to do my MNP from Hotlink to Best Prepaid at a DiGi Store on Jan 31. The entire process was exceptionally fast. I was in and out in 10 mins. The actual process took less than 3 mins. Quite impressed with their efficiency. I just gave the nice woman my number and IC. Told them my requirements. Heard some keyboard sounds and before she could finish explaining to me that I'll need to reply to the MNP SMS, the SMS already arrived on the phone. Collected my new SIM card from her. Now it's just a matter of waiting for the process to complete. Total cost: RM0. Update: MNP completed sometime in the early evening of Jan 1. Just over 24 hrs. Reloaded RM50 Purchased Super Long Life for 1 year validity - RM38 IDD Internet Club for always-on Whatsapp - RM10 Music Freedom for streaming from Spotify - RM0 Still left 11.51 credit. Dunno why the RM10 for Internet Club not deducted.",,,lowyat,lowyat/TelcoTalk,"Ultimately decided to go DiGi. Went to do my MNP from Hotlink to Best Prepaid at a DiGi Store on Jan 31. The entire process was exceptionally fast. I was in and out in 10 mins. The actual process took less than 3 mins. Quite impressed with their efficiency. I just gave the nice woman my number and IC. Told them my requirements. Heard some keyboard sounds and before she could finish explaining to me that I'll need to reply to the MNP SMS, the SMS already arrived on the phone. Collected my new SIM card from her. Now it's just a matter of waiting for the process to complete. Total cost: RM0. Update: MNP completed sometime in the early evening of Jan 1. Just over 24 hrs. Reloaded RM50 Purchased Super Long Life for 1 year validity - RM38 IDD Internet Club for always-on Whatsapp - RM10 Music Freedom for streaming from Spotify - RM0 Still left 11.51 credit. Dunno why the RM10 for Internet Club not deducted.",169,en
lowyat_3803865_34,What is the USSD code for subscribing to IDD Internet Club? I am on New Best Prepaid V1.,,,lowyat,lowyat/TelcoTalk,What is the USSD code for subscribing to IDD Internet Club? I am on New Best Prepaid V1.,18,en
lowyat_3803865_35,One more thing. Can this free 64kbps mobile Internet of IDD Internet Club be used for other than social media apps like Whatsapp or Wechat? Like Waze or UBER?,,,lowyat,lowyat/TelcoTalk,One more thing. Can this free 64kbps mobile Internet of IDD Internet Club be used for other than social media apps like Whatsapp or Wechat? Like Waze or UBER?,29,en
lowyat_3803865_37,"You can use it for anything but it will be incredibly slow. Loading Google.com takes about 2 mins though searches come up quite quickly after that, sans images. Uber might be usable. Waze no, Waze chokes even on EDGE.",,,lowyat,lowyat/TelcoTalk,"You can use it for anything but it will be incredibly slow. Loading Google.com takes about 2 mins though searches come up quite quickly after that, sans images. Uber might be usable. Waze no, Waze chokes even on EDGE.",39,en
lowyat_3803865_39,I use Waze a lot. I don't think I should subscribe to the IDD Internet Club for the free 64kbps speed. I'll go for PAYU at 5sen/MB.,,,lowyat,lowyat/TelcoTalk,I use Waze a lot. I don't think I should subscribe to the IDD Internet Club for the free 64kbps speed. I'll go for PAYU at 5sen/MB.,27,en
lowyat_3803865_40,"wasap/telegram image take forever loading/sending. digi 64kbps not really 64kbps.  more like 28.8kbps analog modem speed. it free take it or leave it. with idd on, reload got free quota not valid",,,lowyat,lowyat/TelcoTalk,"wasap/telegram image take forever loading/sending. digi 64kbps not really 64kbps. more like 28.8kbps analog modem speed. it free take it or leave it. with idd on, reload got free quota not valid",32,en
lowyat_3803865_41,I was testing the speed at a food court earlier. Just 1 bar signal there and Speedtest was giving me around 29kbps. Now back at home and testing again and am getting much better speeds. I'll post some test results later.,,,lowyat,lowyat/TelcoTalk,I was testing the speed at a food court earlier. Just 1 bar signal there and Speedtest was giving me around 29kbps. Now back at home and testing again and am getting much better speeds. I'll post some test results later.,41,en
lowyat_3803865_42,"my experience while downloading image on whatsapp is actually pretty good, not blazing fast but it actually loads and within it loads like within a minute which is not bad considering the speed",,,lowyat,lowyat/TelcoTalk,"my experience while downloading image on whatsapp is actually pretty good, not blazing fast but it actually loads and within it loads like within a minute which is not bad considering the speed",33,en
lowyat_3803865_43,It will take forever to load a 10MB video.,,,lowyat,lowyat/TelcoTalk,It will take forever to load a 10MB video.,9,en
lowyat_3803865_44,I don't think that it will load at all I'm using DiGi to act as a backup data and it has been serving me well ever since.,,,lowyat,lowyat/TelcoTalk,I don't think that it will load at all I'm using DiGi to act as a backup data and it has been serving me well ever since.,27,en
lowyat_3803865_45,"I have to admit I'm confused about the results. I'm subscribed to DiGi's IDD Internet Club which is supposed to have 64kbps speed cap but I'm getting speeds up to 6mbps. At first I thought, maybe it's using PAYU instead of IDD Club so I checked the IDD Club quota and it's going down. PAYU quota is not moving at all and my credit is still the same. I also see the data usage being registered on mydigi. Also checked that I don't have data freebies. Have a look & tell me what you think? Update: I think I know why. Local sites aren't capped, I think. I did a speedtest to Singtel and it was about 64kbps. Update2: Scratch that. It seems that DiGi is not capping Speedtest's local servers. Everything else is probably capped at 64k. Update3: Music streaming is OK for Spotify, iTunes Radio & MyFM. Tests performed using Ookla Speedtest 3.6.1 on an iPhone 4 (No LTE, just 3G). CODE Date                   Down   Up     Latency 2/01/16 23:57   Cell   4357   1664   63 2/01/16 23:55   Cell   3137   1682   62 2/01/16 23:54   Cell   3363   1661   74 2/01/16 23:53   Cell   6161   1706   66 2/01/16 23:01   Cell   2656   1579   63 2/01/16 23:00   Cell   2360   1667   59 2/01/16 22:59   Cell   1980   1631   63 2/01/16 22:58   Cell   4981   1717   49 2/01/16 22:57   Cell   3965   1636   64 2/01/16 22:56   Cell   4462   1685   60 2/01/16 22:40   Cell   4858   1721   60 2/01/16 22:39   Cell   5139   1705   67 2/01/16 22:39   Cell   3008   1613   55 2/01/16 22:07   Cell   4555   1692   59 2/01/16 22:06   Cell   5296   1596   60 2/01/16 22:05   Cell   3947   1740   52 2/01/16 22:03   Cell   5741   1610   65 2/01/16 4:15	Cell	4745	1747	48 The above performed back at my house. 4-5 bars of signal CODE Date                   Down   Up     Latency 2/01/16 20:57    Cell   10    183    71 2/01/16 20:14    Cell   83    0      144 2/01/16 20:11    Cell   42    0      234 2/01/16 20:09    Cell   17    0      306 2/01/16 20:08    Cell   40    0      281 2/01/16 20:06    Cell   39    0      264 At a food court where I didn't realise that the signal was quite low at 1 bar. This post has been edited by soonwai : Jan 3 2016, 02:28 AM",,,lowyat,lowyat/TelcoTalk,"I have to admit I'm confused about the results. I'm subscribed to DiGi's IDD Internet Club which is supposed to have 64kbps speed cap but I'm getting speeds up to 6mbps. At first I thought, maybe it's using PAYU instead of IDD Club so I checked the IDD Club quota and it's going down. PAYU quota is not moving at all and my credit is still the same. I also see the data usage being registered on mydigi. Also checked that I don't have data freebies. Have a look & tell me what you think? Update: I think I know why. Local sites aren't capped, I think. I did a speedtest to Singtel and it was about 64kbps. Update2: Scratch that. It seems that DiGi is not capping Speedtest's local servers. Everything else is probably capped at 64k. Update3: Music streaming is OK for Spotify, iTunes Radio & MyFM. Tests performed using Ookla Speedtest 3.6.1 on an iPhone 4 (No LTE, just 3G). CODE Date Down Up Latency 2/01/16 23:57 Cell 4357 1664 63 2/01/16 23:55 Cell 3137 1682 62 2/01/16 23:54 Cell 3363 1661 74 2/01/16 23:53 Cell 6161 1706 66 2/01/16 23:01 Cell 2656 1579 63 2/01/16 23:00 Cell 2360 1667 59 2/01/16 22:59 Cell 1980 1631 63 2/01/16 22:58 Cell 4981 1717 49 2/01/16 22:57 Cell 3965 1636 64 2/01/16 22:56 Cell 4462 1685 60 2/01/16 22:40 Cell 4858 1721 60 2/01/16 22:39 Cell 5139 1705 67 2/01/16 22:39 Cell 3008 1613 55 2/01/16 22:07 Cell 455 1692 59 2/01/16 22:06 Cell 5296 1596 60 2/01/16 22:05 Cell 3947 1740 52 2/01/16 22:03 Cell 5741 1610 65 2/01/16 4:15 Cell 4745 1747 48 The above performed back at my house. 4-5 bars of signal CODE Date Down Up Latency 2/01/16 20:57 Cell 10 183 71 2/01/16 20:14 Cell 83 0 144 2/01/16 20:11 Cell 42 0 234 2/01/16 20:09 Cell 17 0 306 2/01/16 20:08 Cell 40 0 281 2/01/16 20:06 Cell 39 0 264 At a food court where I didn't realise that the signal was quite low at 1 bar. This post has been edited by soonwai : Jan 3 2016, 02:28 AM",358,en
lowyat_3803865_46,"Tune Talk looks the best for me since it is mainly for calls backup and if I want data, I can subscribe and it will expire, rather than auto re-subscribe. Wish XPAX IOX in the past have this option. Most of them are auto re-subscribe. International roaming too which is a good option. Altel looks good for data but with the speech SMS and all. It looks funny. Personal perspective. Now need to look for an app for schedule Data Off",,,lowyat,lowyat/TelcoTalk,"Tune Talk looks the best for me since it is mainly for calls backup and if I want data, I can subscribe and it will expire, rather than auto re-subscribe. Wish XPAX IOX in the past have this option. Most of them are auto re-subscribe. International roaming too which is a good option. Altel looks good for data but with the speech SMS and all. It looks funny. Personal perspective. Now need to look for an app for schedule Data Off",81,en
lowyat_3803865_47,im Friendi user Data PAYU: 0.075/1MB Friends & Family: No Port-In Charges: RM5,,,lowyat,lowyat/TelcoTalk,im Friendi user Data PAYU: 0.075/1MB Friends & Family: No Port-In Charges: RM5,13,de
lowyat_3803865_48,"I've just recalled the reason for this. For the first month of subscription, IDD Internet club has idk how many of mb of high speed internet for 2 days, and it is only for the first month of subscription. EDIT: https://community.digi.com.my/t5/Prepaid/Di...-Club/td-p/2374 This post has been edited by wcypierre : Jan 5 2016, 09:17 PM",,,lowyat,lowyat/TelcoTalk,"I've just recalled the reason for this. For the first month of subscription, IDD Internet club has idk how many of mb of high speed internet for 2 days, and it is only for the first month of subscription. EDIT: This post has been edited by wcypierre : Jan 5 2016, 09:17 PM",53,en
lowyat_3803865_49,That's what I thought at first so I went checking for any indication of free hi-speed data in the USSD but couldn't find any. Anyway it's more than 2 days now so I will speedtest again and see if there's any change.,,,lowyat,lowyat/TelcoTalk,That's what I thought at first so I went checking for any indication of free hi-speed data in the USSD but couldn't find any. Anyway it's more than 2 days now so I will speedtest again and see if there's any change.,42,en
lowyat_3803865_50,"the answer was given by a Community Manager so I guess it is credible? anyway, if it is slow for now then I guess it answers your question.",,,lowyat,lowyat/TelcoTalk,"the answer was given by a Community Manager so I guess it is credible? anyway, if it is slow for now then I guess it answers your question.",28,en
lowyat_3803865_51,seems like the best is Digi. thanks for the info. currently on Umobile. maybe planning to change soon...,,,lowyat,lowyat/TelcoTalk,seems like the best is Digi. thanks for the info. currently on Umobile. maybe planning to change soon..,18,en
lowyat_3803865_52,"If your usage is minimal, then the DiGi plan mentioned is good. If you use around 300 to 500mb per month then you can consider altel, tunetalk, xox. If 1gb monthly then umobile.",,,lowyat,lowyat/TelcoTalk,"If your usage is minimal, then the DiGi plan mentioned is good. If you use around 300 to 500mb per month then you can consider altel, tunetalk, xox. If 1gb monthly then umobile.",33,en
lowyat_3803865_53,my usage is a bit minimal. but digi got flexible internet plan. so no need to worry. i case u need internet just subcribe on the spot.,,,lowyat,lowyat/TelcoTalk,my usage is a bit minimal. but digi got flexible internet plan. so no need to worry. i case u need internet just subcribe on the spot.,27,en
lowyat_3803865_54,It's only working for speedtest. I have tested it few times. Your quota won't be deducted. I have subscribed Digi's IIC since August 2015.,,,lowyat,lowyat/TelcoTalk,It's only working for speedtest. I have tested it few times. Your quota won't be deducted. I have subscribed Digi's IIC since August 2015.,24,en
lowyat_3803865_55,"if that's the case then you can consider digi, or tunetalk. Tunetalk has a lot of different data plans too like digi, and if you reload 50 then you will get extra 20",,,lowyat,lowyat/TelcoTalk,"if that's the case then you can consider digi, or tunetalk. Tunetalk has a lot of different data plans too like digi, and if you reload 50 then you will get extra 20",33,en
lowyat_3803865_56,Is Tunetalk signal good ? Widely available ? Me most of de time based in klang valley itself...,,,lowyat,lowyat/TelcoTalk,Is Tunetalk signal good ? Widely available ? Me most of de time based in klang valley itself..,18,en
lowyat_3803865_57,guarantee very good 35%  Tunetalk share own by Celcom.,,,lowyat,lowyat/TelcoTalk,guarantee very good 35% Tunetalk share own by Celcom.,9,en
